question_id,domain_id,workflow_id,step_id,question_text,question_type,question_intent,score_1_guidance,score_3_guidance,score_5_guidance,primary_driver,secondary_driver,linked_metric,issue_type,recommendation_id,action_id,owner_role,automation_flag,ai_flag,roadmap_phase,priority_weight,audit_scoring_focus,evidence_examples,customer_impact_if_weak,severity_band_logic
Q-D06-05-03,D06,WF-D06-05,ST-D06-05-03,"Is escalation management controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect bad debt / collections leakage?",control,visibility_control,"The business has weak visibility over escalation management. KPIs such as DSO, collections effectiveness index, and promise-to-pay kept rate are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for escalation management, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Escalation Management is actively controlled through trusted KPIs such as DSO, collections effectiveness index, and promise-to-pay kept rate, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Collection Follow-Up Speed,Payment Terms Discipline,Bad Debt / Collections Leakage,weak_workflow_visibility_and_control,REC-D06-05-03,ACT-D06-05-03,Credit Control / Finance,Yes,Yes,Phase 2,High,"Look for trusted KPI visibility over escalation management, including metric definitions, review cadence, escalation, and closure of corrective actions.","collections playbook, follow-up schedule, and aged debt tracker","If weak, leaders cannot see performance issues in escalation management early enough to protect bad debt / collections leakage.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D06-06-01,D06,WF-D06-06,ST-D06-06-01,"Is bad debt review designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that aged debt is reviewed objectively, provisioned appropriately, and fed back into prevention?",process,definition,"There is no single agreed operating design for bad debt review. Key elements such as write-off criteria, provision review, escalation rights, and feedback loop to prevention are unclear, poorly documented, or owned informally, and evidence such as bad debt review pack, provision policy, and write-off approvals is missing, outdated, or not used in practice.","A baseline design exists for bad debt review, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","Bad Debt Review is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Credit Control,Customer Payment Behaviour,Bad Debt / Collections Leakage,unclear_workflow_definition,REC-D06-06-01,ACT-D06-06-01,Credit Control / Finance,No,No,Phase 2,High,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for bad debt review.","bad debt review pack, provision policy, and write-off approvals","If weak, bad debt review becomes dependent on tribal knowledge and makes it harder to scale with strong cash conversion, collections discipline, and credit risk control.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D06-06-02,D06,WF-D06-06,ST-D06-06-02,"Does bad debt review run consistently in practice, meeting expected turnaround, quality, and handoff standards so that bad debt decisions are timely, evidence-based, and linked to upstream corrective action without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"Bad Debt Review is executed inconsistently and is regularly affected by debt sits unresolved too long, provisions lag reality, and root causes are not corrected. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","Bad Debt Review usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","Bad Debt Review runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Credit Control,Customer Payment Behaviour,Bad Debt / Collections Leakage,inconsistent_workflow_execution,REC-D06-06-02,ACT-D06-06-02,Credit Control / Finance,Yes,No,Phase 1,High,"Look for evidence of real operating discipline in bad debt review, including turnaround, quality, rework, SLA adherence, and exception handling.","bad debt review pack, provision policy, and write-off approvals","If weak, day-to-day performance in bad debt review creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D06-06-03,D06,WF-D06-06,ST-D06-06-03,"Is bad debt review controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect bad debt / collections leakage?",control,visibility_control,"The business has weak visibility over bad debt review. KPIs such as bad debt rate, recovery rate, and write-off aging are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for bad debt review, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Bad Debt Review is actively controlled through trusted KPIs such as bad debt rate, recovery rate, and write-off aging, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Credit Control,Customer Payment Behaviour,Bad Debt / Collections Leakage,weak_workflow_visibility_and_control,REC-D06-06-03,ACT-D06-06-03,Credit Control / Finance,Yes,Yes,Phase 2,High,"Look for trusted KPI visibility over bad debt review, including metric definitions, review cadence, escalation, and closure of corrective actions.","bad debt review pack, provision policy, and write-off approvals","If weak, leaders cannot see performance issues in bad debt review early enough to protect bad debt / collections leakage.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-01-01,D07,WF-D07-01,ST-D07-01-01,"Is customer onboarding success designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that customers complete early setup and reach first value quickly?",process,definition,"There is no single agreed operating design for customer onboarding success. Key elements such as activation plan, responsibilities, customer milestones, and readiness criteria are unclear, poorly documented, or owned informally, and evidence such as onboarding plan, customer kickoff template, and go-live checklist is missing, outdated, or not used in practice.","A baseline design exists for customer onboarding success, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","Customer Onboarding Success is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Customer Satisfaction,Product Adoption,Revenue Churn Leakage,unclear_workflow_definition,REC-D07-01-01,ACT-D07-01-01,Customer Success / Account Management,No,No,Phase 2,High,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for customer onboarding success.","onboarding plan, customer kickoff template, and go-live checklist","If weak, customer onboarding success becomes dependent on tribal knowledge and makes it harder to scale with strong customer value realization, retention, and account growth.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-01-02,D07,WF-D07-01,ST-D07-01-02,"Does customer onboarding success run consistently in practice, meeting expected turnaround, quality, and handoff standards so that customers move from sale to first value quickly with structured communication and task completion without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"Customer Onboarding Success is executed inconsistently and is regularly affected by slow activation, unclear ownership, missed setup tasks, and poor early customer experience. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","Customer Onboarding Success usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","Customer Onboarding Success runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Customer Satisfaction,Product Adoption,Revenue Churn Leakage,inconsistent_workflow_execution,REC-D07-01-02,ACT-D07-01-02,Customer Success / Account Management,Yes,No,Phase 1,High,"Look for evidence of real operating discipline in customer onboarding success, including turnaround, quality, rework, SLA adherence, and exception handling.","onboarding plan, customer kickoff template, and go-live checklist","If weak, day-to-day performance in customer onboarding success creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-01-03,D07,WF-D07-01,ST-D07-01-03,"Is customer onboarding success controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect revenue churn leakage?",control,visibility_control,"The business has weak visibility over customer onboarding success. KPIs such as time to go-live, time to first value, and onboarding completion rate are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for customer onboarding success, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Customer Onboarding Success is actively controlled through trusted KPIs such as time to go-live, time to first value, and onboarding completion rate, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Customer Satisfaction,Product Adoption,Revenue Churn Leakage,weak_workflow_visibility_and_control,REC-D07-01-03,ACT-D07-01-03,Customer Success / Account Management,Yes,Yes,Phase 2,High,"Look for trusted KPI visibility over customer onboarding success, including metric definitions, review cadence, escalation, and closure of corrective actions.","onboarding plan, customer kickoff template, and go-live checklist","If weak, leaders cannot see performance issues in customer onboarding success early enough to protect revenue churn leakage.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-02-01,D07,WF-D07-02,ST-D07-02-01,"Is product / service adoption designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that customers use the product or service deeply enough to receive ongoing value?",process,definition,"There is no single agreed operating design for product / service adoption. Key elements such as success milestones, adoption measures, ownership, and intervention triggers are unclear, poorly documented, or owned informally, and evidence such as success plan, health score logic, and engagement plan is missing, outdated, or not used in practice.","A baseline design exists for product / service adoption, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","Product / Service Adoption is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Product Adoption,Customer Value Realization,Revenue Churn Leakage,unclear_workflow_definition,REC-D07-02-01,ACT-D07-02-01,Customer Success / Account Management,No,No,Phase 2,High,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for product / service adoption.","success plan, health score logic, and engagement plan","If weak, product / service adoption becomes dependent on tribal knowledge and makes it harder to scale with strong customer value realization, retention, and account growth.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-02-02,D07,WF-D07-02,ST-D07-02-02,"Does product / service adoption run consistently in practice, meeting expected turnaround, quality, and handoff standards so that customers are guided to value through structured engagement and proactive follow-up without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"Product / Service Adoption is executed inconsistently and is regularly affected by customers go quiet after sale, value is delayed, and churn risk becomes visible too late. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","Product / Service Adoption usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","Product / Service Adoption runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Product Adoption,Customer Value Realization,Revenue Churn Leakage,inconsistent_workflow_execution,REC-D07-02-02,ACT-D07-02-02,Customer Success / Account Management,Yes,No,Phase 1,High,"Look for evidence of real operating discipline in product / service adoption, including turnaround, quality, rework, SLA adherence, and exception handling.","success plan, health score logic, and engagement plan","If weak, day-to-day performance in product / service adoption creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-02-03,D07,WF-D07-02,ST-D07-02-03,"Is product / service adoption controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect revenue churn leakage?",control,visibility_control,"The business has weak visibility over product / service adoption. KPIs such as time to value, adoption depth, and health score coverage are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for product / service adoption, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Product / Service Adoption is actively controlled through trusted KPIs such as time to value, adoption depth, and health score coverage, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Product Adoption,Customer Value Realization,Revenue Churn Leakage,weak_workflow_visibility_and_control,REC-D07-02-03,ACT-D07-02-03,Customer Success / Account Management,Yes,Yes,Phase 2,High,"Look for trusted KPI visibility over product / service adoption, including metric definitions, review cadence, escalation, and closure of corrective actions.","success plan, health score logic, and engagement plan","If weak, leaders cannot see performance issues in product / service adoption early enough to protect revenue churn leakage.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-03-01,D07,WF-D07-03,ST-D07-03-01,"Is success management designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that customer health, risks, and opportunities are actively managed throughout the lifecycle?",process,definition,"There is no single agreed operating design for success management. Key elements such as success milestones, adoption measures, ownership, and intervention triggers are unclear, poorly documented, or owned informally, and evidence such as success plan, health score logic, and engagement plan is missing, outdated, or not used in practice.","A baseline design exists for success management, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","Success Management is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Customer Satisfaction,Renewal Engagement,Revenue Churn Leakage,unclear_workflow_definition,REC-D07-03-01,ACT-D07-03-01,Customer Success / Account Management,No,No,Phase 2,High,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for success management.","success plan, health score logic, and engagement plan","If weak, success management becomes dependent on tribal knowledge and makes it harder to scale with strong customer value realization, retention, and account growth.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-03-02,D07,WF-D07-03,ST-D07-03-02,"Does success management run consistently in practice, meeting expected turnaround, quality, and handoff standards so that customers are guided to value through structured engagement and proactive follow-up without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"Success Management is executed inconsistently and is regularly affected by customers go quiet after sale, value is delayed, and churn risk becomes visible too late. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","Success Management usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","Success Management runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Customer Satisfaction,Renewal Engagement,Revenue Churn Leakage,inconsistent_workflow_execution,REC-D07-03-02,ACT-D07-03-02,Customer Success / Account Management,Yes,No,Phase 1,High,"Look for evidence of real operating discipline in success management, including turnaround, quality, rework, SLA adherence, and exception handling.","success plan, health score logic, and engagement plan","If weak, day-to-day performance in success management creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-03-03,D07,WF-D07-03,ST-D07-03-03,"Is success management controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect revenue churn leakage?",control,visibility_control,"The business has weak visibility over success management. KPIs such as time to value, adoption depth, and health score coverage are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for success management, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Success Management is actively controlled through trusted KPIs such as time to value, adoption depth, and health score coverage, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Customer Satisfaction,Renewal Engagement,Revenue Churn Leakage,weak_workflow_visibility_and_control,REC-D07-03-03,ACT-D07-03-03,Customer Success / Account Management,Yes,Yes,Phase 2,High,"Look for trusted KPI visibility over success management, including metric definitions, review cadence, escalation, and closure of corrective actions.","success plan, health score logic, and engagement plan","If weak, leaders cannot see performance issues in success management early enough to protect revenue churn leakage.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-04-01,D07,WF-D07-04,ST-D07-04-01,"Is renewal management designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that renewals are forecast, prepared, negotiated, and closed before contract expiry?",process,definition,"There is no single agreed operating design for renewal management. Key elements such as renewal timeline, ownership, forecasting logic, commercial guardrails, and escalation path are unclear, poorly documented, or owned informally, and evidence such as renewal calendar, at-risk renewal list, and commercial playbook is missing, outdated, or not used in practice.","A baseline design exists for renewal management, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","Renewal Management is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Renewal Engagement,Save Effectiveness,Revenue Churn Leakage,unclear_workflow_definition,REC-D07-04-01,ACT-D07-04-01,Customer Success / Account Management,No,No,Phase 2,High,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for renewal management.","renewal calendar, at-risk renewal list, and commercial playbook","If weak, renewal management becomes dependent on tribal knowledge and makes it harder to scale with strong customer value realization, retention, and account growth.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-04-02,D07,WF-D07-04,ST-D07-04-02,"Does renewal management run consistently in practice, meeting expected turnaround, quality, and handoff standards so that renewals start early enough to protect term, pricing, and customer commitment without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"Renewal Management is executed inconsistently and is regularly affected by late starts, poor renewal forecasting, and price or value conversations happening too close to expiry. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","Renewal Management usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","Renewal Management runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Renewal Engagement,Save Effectiveness,Revenue Churn Leakage,inconsistent_workflow_execution,REC-D07-04-02,ACT-D07-04-02,Customer Success / Account Management,Yes,No,Phase 1,High,"Look for evidence of real operating discipline in renewal management, including turnaround, quality, rework, SLA adherence, and exception handling.","renewal calendar, at-risk renewal list, and commercial playbook","If weak, day-to-day performance in renewal management creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-04-03,D07,WF-D07-04,ST-D07-04-03,"Is renewal management controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect revenue churn leakage?",control,visibility_control,"The business has weak visibility over renewal management. KPIs such as on-time renewal start, gross renewal rate, and renewal forecast accuracy are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for renewal management, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Renewal Management is actively controlled through trusted KPIs such as on-time renewal start, gross renewal rate, and renewal forecast accuracy, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Renewal Engagement,Save Effectiveness,Revenue Churn Leakage,weak_workflow_visibility_and_control,REC-D07-04-03,ACT-D07-04-03,Customer Success / Account Management,Yes,Yes,Phase 2,High,"Look for trusted KPI visibility over renewal management, including metric definitions, review cadence, escalation, and closure of corrective actions.","renewal calendar, at-risk renewal list, and commercial playbook","If weak, leaders cannot see performance issues in renewal management early enough to protect revenue churn leakage.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-05-01,D07,WF-D07-05,ST-D07-05-01,"Is churn prevention designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that risk signals are spotted early and intervention plans are executed before loss occurs?",process,definition,"There is no single agreed operating design for churn prevention. Key elements such as risk triggers, intervention tiers, save-offer logic, and executive escalation rules are unclear, poorly documented, or owned informally, and evidence such as risk signal framework, save playbook, and risk review pack is missing, outdated, or not used in practice.","A baseline design exists for churn prevention, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","Churn Prevention is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Save Effectiveness,Customer Satisfaction,Revenue Churn Leakage,unclear_workflow_definition,REC-D07-05-01,ACT-D07-05-01,Customer Success / Account Management,No,No,Phase 2,High,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for churn prevention.","risk signal framework, save playbook, and risk review pack","If weak, churn prevention becomes dependent on tribal knowledge and makes it harder to scale with strong customer value realization, retention, and account growth.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-05-02,D07,WF-D07-05,ST-D07-05-02,"Does churn prevention run consistently in practice, meeting expected turnaround, quality, and handoff standards so that at-risk accounts receive timely, structured action rather than reactive firefighting without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"Churn Prevention is executed inconsistently and is regularly affected by churn signals are seen too late, save actions are inconsistent, and the same reasons repeat. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","Churn Prevention usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","Churn Prevention runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Save Effectiveness,Customer Satisfaction,Revenue Churn Leakage,inconsistent_workflow_execution,REC-D07-05-02,ACT-D07-05-02,Customer Success / Account Management,Yes,No,Phase 1,High,"Look for evidence of real operating discipline in churn prevention, including turnaround, quality, rework, SLA adherence, and exception handling.","risk signal framework, save playbook, and risk review pack","If weak, day-to-day performance in churn prevention creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-05-03,D07,WF-D07-05,ST-D07-05-03,"Is churn prevention controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect revenue churn leakage?",control,visibility_control,"The business has weak visibility over churn prevention. KPIs such as logo churn, save rate, and at-risk intervention lead time are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for churn prevention, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Churn Prevention is actively controlled through trusted KPIs such as logo churn, save rate, and at-risk intervention lead time, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Save Effectiveness,Customer Satisfaction,Revenue Churn Leakage,weak_workflow_visibility_and_control,REC-D07-05-03,ACT-D07-05-03,Customer Success / Account Management,Yes,Yes,Phase 2,High,"Look for trusted KPI visibility over churn prevention, including metric definitions, review cadence, escalation, and closure of corrective actions.","risk signal framework, save playbook, and risk review pack","If weak, leaders cannot see performance issues in churn prevention early enough to protect revenue churn leakage.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-06-01,D07,WF-D07-06,ST-D07-06-01,"Is save motions designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that at-risk customers receive structured save offers, executive intervention, or commercial remedies when appropriate?",process,definition,"There is no single agreed operating design for save motions. Key elements such as risk triggers, intervention tiers, save-offer logic, and executive escalation rules are unclear, poorly documented, or owned informally, and evidence such as risk signal framework, save playbook, and risk review pack is missing, outdated, or not used in practice.","A baseline design exists for save motions, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","Save Motions is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Save Effectiveness,Service Quality,Revenue Churn Leakage,unclear_workflow_definition,REC-D07-06-01,ACT-D07-06-01,Customer Success / Account Management,No,No,Phase 2,High,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for save motions.","risk signal framework, save playbook, and risk review pack","If weak, save motions becomes dependent on tribal knowledge and makes it harder to scale with strong customer value realization, retention, and account growth.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-06-02,D07,WF-D07-06,ST-D07-06-02,"Does save motions run consistently in practice, meeting expected turnaround, quality, and handoff standards so that at-risk accounts receive timely, structured action rather than reactive firefighting without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"Save Motions is executed inconsistently and is regularly affected by churn signals are seen too late, save actions are inconsistent, and the same reasons repeat. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","Save Motions usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","Save Motions runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Save Effectiveness,Service Quality,Revenue Churn Leakage,inconsistent_workflow_execution,REC-D07-06-02,ACT-D07-06-02,Customer Success / Account Management,Yes,No,Phase 1,High,"Look for evidence of real operating discipline in save motions, including turnaround, quality, rework, SLA adherence, and exception handling.","risk signal framework, save playbook, and risk review pack","If weak, day-to-day performance in save motions creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
Q-D07-06-03,D07,WF-D07-06,ST-D07-06-03,"Is save motions controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect revenue churn leakage?",control,visibility_control,"The business has weak visibility over save motions. KPIs such as logo churn, save rate, and at-risk intervention lead time are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for save motions, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Save Motions is actively controlled through trusted KPIs such as logo churn, save rate, and at-risk intervention lead time, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Save Effectiveness,Service Quality,Revenue Churn Leakage,weak_workflow_visibility_and_control,REC-D07-06-03,ACT-D07-06-03,Customer Success / Account Management,Yes,Yes,Phase 2,High,"Look for trusted KPI visibility over save motions, including metric definitions, review cadence, escalation, and closure of corrective actions.","risk signal framework, save playbook, and risk review pack","If weak, leaders cannot see performance issues in save motions early enough to protect revenue churn leakage.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed
